offers_A,demands_A,offers_B,demands_B,compatibility_percent
"[78, 90, 19, 63, 8, 47, 19, 69, 48, 93, 84]","[52, 77, 4, 99, 20, 74, 39, 31, 3, 85, 41]","[45, 1, 85, 98, 8, 89, 35, 51, 75, 11, 71]","[57, 62, 90, 38, 83, 27, 84, 11, 92, 75, 92]",62.121212121212125
"[78, 25, 87, 90, 8, 24, 54, 86, 99]","[68, 78, 83, 20, 5, 15, 67, 85, 11]","[21, 52, 69, 48, 66, 28, 82, 7, 50]","[73, 77, 7, 24, 12, 88, 65, 55, 68]",62.682379349046016
"[40, 99, 27, 82, 58, 51, 35, 81, 25, 48, 6, 62]","[93, 6, 77, 56, 41, 87, 1, 71, 78, 68, 99, 53]","[54, 10, 6, 2, 44, 24, 1, 59, 20, 6, 88, 38]","[24, 9, 85, 91, 40, 74, 92, 72, 42, 36, 6, 23]",68.85521885521887
"[89, 8, 77, 23, 92, 18, 7, 84]","[27, 73, 50, 24, 11, 18, 32, 9]","[77, 7, 23, 68, 84, 83, 87, 47]","[52, 68, 87, 33, 34, 53, 88, 96]",53.059895833333336
[76],[18],[43],[18],45.39473684210526
"[34, 81, 60, 21, 1, 83, 29, 54, 9]","[29, 7, 77, 92, 43, 86, 58, 60, 63]","[92, 8, 56, 55, 63, 38, 58, 67, 91]","[72, 46, 48, 82, 2, 35, 73, 100, 10]",71.61111111111111
"[2, 24, 25, 61, 65, 10, 71, 11, 42, 68, 92, 36, 21, 50, 25, 26, 75]","[72, 21, 27, 72, 80, 40, 37, 83, 75, 89, 7, 50, 1, 95, 86, 17, 39]","[84, 46, 73, 58, 1, 4, 49, 3, 85, 81, 79, 79, 65, 29, 98, 57, 58]","[78, 86, 11, 55, 48, 65, 75, 7, 46, 8, 88, 55, 10, 65, 36, 40, 91]",69.5078031212485
"[96, 49, 46]","[28, 44, 13]","[12, 26, 15]","[39, 13, 49]",77.08333333333333
"[88, 6, 62, 90, 17]","[43, 2, 64, 4, 69]","[60, 62, 6, 64, 71]","[2, 48, 57, 60, 25]",59.111111111111114
"[78, 94, 80, 11, 50, 38, 70, 86, 8, 70, 67]","[40, 9, 32, 82, 69, 17, 54, 59, 44, 5, 37]","[16, 58, 99, 22, 60, 30, 31, 75, 13, 23, 34]","[43, 97, 70, 7, 58, 5, 6, 29, 45, 95, 87]",72.03856749311294
"[97, 47, 17, 61, 21, 89, 20, 18, 26, 86, 5]","[33, 54, 93, 69, 5, 54, 27, 92, 34, 29, 36]","[36, 3, 18, 10, 83, 23, 12, 54, 47, 49, 8]","[50, 56, 37, 80, 100, 10, 81, 9, 78, 96, 48]",61.86363636363637
"[16, 29, 45, 53, 93, 69, 37, 64, 24, 4, 10, 88, 77, 19, 31, 49, 57, 43, 48, 42]","[85, 8, 14, 54, 97, 23, 35, 6, 25, 56, 54, 38, 21, 54, 76, 67, 27, 61, 100, 57]","[75, 44, 5, 33, 42, 34, 64, 77, 50, 14, 10, 48, 1, 2, 83, 51, 17, 40, 97, 89]","[41, 95, 82, 61, 54, 80, 80, 22, 74, 81, 84, 99, 61, 15, 30, 9, 97, 56, 59, 56]",71.35
"[70, 20, 49, 25, 36, 15, 42, 67, 30, 94, 79, 82, 12, 65]","[92, 73, 75, 39, 50, 59, 81, 16, 1, 70, 78, 59, 98, 42]","[87, 52, 49, 90, 29, 65, 92, 58, 97, 40, 1, 39, 52, 20]","[97, 78, 27, 2, 19, 79, 19, 41, 82, 99, 52, 31, 58, 9]",64.97113997113996
"[49, 6, 18, 79, 81, 99, 95, 12]","[61, 75, 8, 61, 38, 80, 41, 45]","[62, 63, 21, 3, 92, 28, 80, 71]","[68, 58, 93, 15, 63, 61, 73, 52]",63.19444444444444
"[53, 59, 82, 57, 22, 4, 13, 41, 27, 1, 25, 13, 8, 48]","[25, 76, 91, 10, 36, 39, 7, 41, 7, 15, 13, 43, 70, 18]","[80, 82, 52, 39, 29, 22, 81, 42, 14, 28, 27, 2, 32, 67]","[48, 47, 12, 20, 87, 12, 23, 88, 98, 67, 45, 17, 33, 24]",68.87755102040816
"[19, 64, 65, 47, 36, 14, 67, 74, 95, 58, 56, 98, 75, 47, 37, 100, 41, 42, 46, 11]","[91, 96, 21, 23, 84, 83, 60, 27, 69, 37, 46, 70, 23, 95, 42, 33, 50, 24, 12, 76]","[59, 86, 99, 94, 37, 95, 64, 96, 3, 27, 76, 96, 84, 19, 9, 71, 17, 27, 39, 83]","[25, 99, 41, 44, 26, 49, 57, 94, 9, 67, 42, 9, 76, 98, 50, 71, 82, 10, 20, 39]",67.625
"[75, 56, 36, 78, 75, 85, 1, 89, 92, 36, 19, 70, 75, 23, 4, 83, 6, 74, 96, 71]","[4, 64, 64, 40, 33, 43, 65, 44, 47, 98, 58, 94, 100, 38, 56, 96, 59, 35, 24, 68]","[16, 82, 56, 80, 6, 14, 47, 15, 12, 56, 98, 32, 19, 39, 46, 35, 69, 10, 37, 25]","[70, 41, 39, 3, 55, 79, 3, 24, 49, 68, 2, 44, 95, 69, 64, 53, 81, 17, 54, 17]",67.575
"[56, 51, 67, 75, 13, 38, 4, 78, 53, 36, 74]","[41, 89, 31, 3, 3, 86, 36, 75, 96, 52, 22]","[93, 85, 3, 82, 73, 32, 77, 82, 17, 14, 81]","[100, 64, 80, 17, 25, 39, 63, 70, 10, 75, 76]",63.5
"[86, 16, 23, 16, 2, 50]","[37, 28, 90, 69, 59, 11]","[46, 43, 70, 87, 36, 21]","[15, 11, 25, 69, 41, 81]",72.5925925925926
"[66, 27, 98, 10, 58, 2, 12, 90, 30]","[98, 26, 35, 27, 53, 51, 38, 27, 54]","[46, 66, 23, 68, 72, 88, 59, 37, 41]","[95, 74, 79, 58, 84, 86, 50, 63, 46]",67.17687074829932
"[90, 64, 84, 29, 25]","[19, 82, 40, 34, 38]","[84, 31, 84, 89, 14]","[69, 88, 88, 32, 40]",66.0
"[91, 37, 15, 17, 13, 71, 92, 13, 86, 59, 50, 46, 18, 10, 12, 33, 61]","[69, 56, 51, 19, 27, 49, 79, 55, 22, 96, 8, 11, 7, 87, 49, 16, 44]","[45, 18, 13, 85, 2, 6, 5, 25, 89, 91, 13, 30, 20, 47, 20, 4, 47]","[39, 29, 45, 13, 36, 14, 52, 82, 93, 44, 54, 19, 31, 68, 9, 69, 67]",69.88357843137256
"[8, 25, 40, 87, 97, 46, 38, 67, 16, 41, 25, 18, 63, 18, 48, 83, 17, 75, 18, 68]","[100, 93, 36, 58, 90, 29, 88, 59, 5, 90, 22, 95, 47, 35, 56, 28, 41, 21, 21, 43]","[65, 53, 16, 97, 63, 47, 17, 25, 35, 87, 58, 20, 37, 79, 47, 75, 9, 80, 67, 60]","[10, 70, 79, 56, 77, 29, 62, 71, 4, 77, 6, 81, 51, 76, 7, 14, 14, 21, 70, 84]",67.275
"[27, 96, 37, 35, 53, 11]","[73, 18, 3, 74, 39, 88]","[51, 35, 99, 47, 11, 76]","[64, 72, 45, 19, 92, 79]",66.83501683501684
"[87, 79, 96, 86, 33, 91, 42, 35, 25, 3, 49, 16, 28, 63]","[76, 58, 87, 71, 89, 28, 53, 34, 37, 15, 12, 43, 2, 79]","[83, 75, 2, 60, 25, 9, 19, 5, 76, 89, 42, 10, 20, 78]","[26, 93, 24, 9, 92, 15, 91, 32, 27, 49, 3, 58, 76, 52]",60.305059523809526
"[53, 61, 64, 38, 24, 79, 9, 32, 81]","[82, 56, 45, 23, 40, 69, 67, 67, 77]","[78, 53, 34, 85, 88, 74, 4, 50, 32]","[80, 13, 78, 91, 44, 21, 100, 50, 1]",62.94444444444444
"[26, 36, 35, 16, 67]","[59, 38, 46, 89, 59]","[26, 84, 54, 92, 13]","[27, 65, 11, 40, 76]",75.76086956521739
"[26, 32, 73, 98, 42, 71, 22, 21, 3, 35, 59, 46, 20, 13]","[11, 68, 21, 66, 42, 67, 83, 27, 12, 89, 6, 39, 53, 97]","[26, 99, 17, 10, 36, 20, 100, 41, 47, 71, 10, 10, 3, 20]","[61, 36, 9, 24, 69, 16, 53, 86, 58, 93, 35, 56, 20, 38]",66.78571428571429
"[66, 93, 100, 47, 60, 37, 80, 97, 22, 16, 93, 27, 94, 55, 69]","[9, 30, 45, 40, 91, 55, 89, 7, 93, 27, 36, 34, 59, 62, 7]","[33, 16, 28, 18, 40, 4, 64, 57, 56, 21, 23, 3, 18, 38, 90]","[36, 43, 71, 66, 79, 44, 4, 99, 6, 71, 43, 4, 96, 80, 98]",69.3
"[57, 84, 54, 9, 94, 5, 17, 54, 57, 70, 33, 86, 72, 46, 87, 60]","[27, 37, 6, 1, 68, 2, 32, 47, 42, 32, 55, 8, 46, 8, 76, 68]","[62, 67, 44, 98, 7, 84, 77, 15, 76, 8, 86, 82, 57, 37, 20, 16]","[78, 88, 78, 24, 53, 81, 71, 65, 65, 76, 46, 2, 37, 44, 75, 10]",62.14923469387755
"[49, 20, 66, 47, 56, 79, 78, 11, 40, 91, 6, 14, 9, 70]","[22, 84, 83, 44, 73, 22, 79, 60, 44, 18, 21, 95, 10, 62]","[5, 12, 81, 24, 67, 44, 34, 12, 94, 31, 2, 62, 2, 8]","[88, 72, 57, 89, 11, 31, 16, 82, 6, 9, 76, 74, 72, 69]",59.13533834586467
"[93, 2, 80]","[92, 43, 20]","[9, 71, 54]","[6, 49, 15]",38.351254480286734
"[3, 92, 52, 98, 2, 88, 21, 52, 5, 58, 8, 74, 59, 22, 40, 55, 95, 12, 27]","[21, 51, 14, 62, 28, 2, 55, 22, 45, 35, 69, 86, 61, 2, 83, 11, 76, 54, 92]","[28, 84, 39, 57, 93, 72, 68, 14, 43, 16, 19, 55, 29, 69, 35, 49, 60, 3, 82]","[74, 57, 1, 31, 9, 85, 66, 18, 14, 96, 47, 79, 43, 78, 6, 89, 58, 23, 40]",67.9108485499463
"[44, 66, 71, 25]","[92, 29, 98, 25]","[23, 92, 60, 70]","[7, 92, 87, 49]",59.43877551020408
"[65, 4, 23, 50, 33, 84, 69, 16, 84, 2, 44, 37, 39, 54]","[45, 98, 56, 40, 80, 16, 25, 16, 1, 10, 58, 29, 13, 61]","[86, 87, 17, 40, 61, 8, 74, 63, 12, 78, 93, 62, 47, 75]","[41, 33, 3, 5, 73, 13, 5, 68, 22, 13, 53, 5, 61, 28]",66.61807580174928
"[73, 32, 43, 51, 6, 74, 17, 84]","[40, 18, 61, 93, 81, 46, 92, 35]","[64, 72, 49, 50, 45, 22, 33, 63]","[36, 12, 66, 95, 47, 3, 51, 10]",58.94736842105263
"[35, 63, 9, 100]","[44, 88, 15, 28]","[86, 39, 100, 83]","[99, 96, 80, 94]",49.375
"[11, 82, 62, 87, 32, 79, 8, 97, 41, 30, 63, 1, 78, 48, 98]","[55, 82, 58, 58, 75, 83, 29, 71, 61, 14, 13, 95, 26, 21, 48]","[68, 62, 97, 90, 12, 52, 19, 60, 41, 25, 29, 41, 40, 34, 31]","[90, 75, 16, 92, 88, 70, 23, 17, 92, 90, 42, 61, 97, 22, 51]",67.85714285714286
"[75, 19, 3, 69, 53, 10, 62, 27, 20, 67, 1, 22, 47, 86]","[84, 3, 9, 37, 96, 59, 19, 77, 83, 1, 32, 25, 78, 5]","[5, 54, 95, 31, 49, 58, 18, 4, 18, 71, 14, 31, 29, 55]","[55, 66, 37, 7, 65, 96, 83, 33, 57, 83, 71, 12, 39, 54]",60.453869047619044
"[80, 21, 76, 21, 15, 20, 38, 66, 89, 96, 65, 54, 11, 98, 54]","[100, 94, 84, 26, 33, 100, 45, 32, 9, 43, 45, 38, 52, 58, 28]","[72, 14, 70, 24, 48, 91, 62, 97, 4, 20, 74, 39, 44, 21, 18]","[80, 23, 39, 58, 4, 72, 71, 75, 97, 32, 26, 83, 63, 83, 53]",75.6
"[69, 50, 51, 68, 29, 66, 81, 30, 19, 19, 76, 42]","[53, 99, 100, 42, 40, 29, 65, 63, 83, 87, 98, 81]","[57, 37, 16, 45, 21, 69, 54, 42, 48, 92, 10, 12]","[35, 55, 40, 14, 44, 30, 37, 28, 91, 73, 30, 84]",64.33333333333333
"[10, 45, 94, 57, 39, 23, 55, 7, 73, 90, 58, 20, 28, 98, 3, 10, 2, 52, 34, 87]","[45, 96, 26, 70, 99, 1, 38, 21, 79, 7, 13, 77, 59, 73, 21, 89, 31, 20, 81, 17]","[30, 37, 80, 26, 35, 36, 67, 65, 47, 91, 28, 96, 36, 29, 100, 76, 77, 80, 72, 83]","[47, 61, 79, 21, 80, 80, 90, 60, 33, 85, 66, 14, 38, 80, 1, 16, 4, 66, 53, 81]",68.5
"[82, 67, 41, 78, 54, 42, 52, 23, 74]","[51, 42, 2, 4, 88, 71, 37, 28, 20]","[49, 22, 64, 6, 32, 93, 1, 84, 19]","[48, 83, 82, 88, 80, 29, 23, 48, 40]",71.02747909199522
"[92, 22, 77, 40, 86, 72]","[35, 60, 19, 40, 84, 74]","[90, 33, 16, 4, 83, 92]","[13, 55, 70, 38, 58, 70]",73.6413043478261
"[84, 23, 81, 98, 32, 60, 91]","[16, 49, 52, 40, 44, 19, 73]","[33, 78, 80, 76, 86, 71, 85]","[70, 13, 7, 62, 65, 70, 75]",70.18950437317785
"[48, 43, 71, 51]","[99, 100, 48, 61]","[49, 51, 82, 58]","[57, 44, 56, 57]",79.125
"[60, 58, 50, 87, 65, 53, 50, 32, 90, 76, 42, 86, 95, 14, 7, 80, 84, 31, 31, 80]","[63, 89, 78, 91, 3, 22, 24, 18, 69, 42, 80, 30, 7, 87, 22, 21, 34, 79, 29, 37]","[14, 91, 69, 99, 53, 65, 70, 29, 10, 93, 27, 63, 34, 67, 48, 20, 67, 13, 32, 68]","[33, 94, 33, 69, 31, 64, 42, 95, 35, 65, 4, 71, 98, 42, 100, 41, 39, 59, 56, 52]",68.925
"[17, 68, 26, 18, 97, 76, 74, 29, 71, 30, 91, 23, 6, 49, 76, 36, 10, 25]","[70, 26, 96, 89, 32, 65, 2, 61, 64, 41, 65, 41, 48, 19, 68, 7, 42, 75]","[4, 1, 71, 17, 8, 98, 46, 8, 97, 60, 59, 29, 96, 18, 29, 49, 90, 16]","[27, 14, 92, 37, 62, 97, 7, 66, 33, 57, 68, 17, 35, 36, 66, 70, 43, 45]",66.24149659863946
"[10, 46, 51, 62, 18, 34, 51, 56, 41, 75, 97, 68, 33, 66, 34, 70, 61]","[57, 22, 58, 11, 67, 16, 17, 98, 50, 35, 49, 27, 90, 89, 100, 100, 94]","[56, 85, 89, 68, 97, 93, 91, 86, 5, 72, 28, 84, 54, 66, 76, 53, 40]","[14, 53, 86, 31, 78, 74, 14, 19, 32, 40, 27, 28, 61, 88, 82, 52, 65]",64.29411764705883
[38],[65],[4],[72],34.02777777777778
"[89, 20, 56, 46, 83, 52, 59, 45, 59, 53, 34, 19, 76, 69, 6, 59, 74, 74]","[93, 1, 17, 70, 29, 76, 38, 66, 55, 5, 29, 21, 64, 59, 95, 66, 63, 17]","[92, 16, 85, 71, 88, 59, 87, 61, 61, 36, 49, 30, 18, 79, 68, 84, 13, 32]","[35, 35, 13, 82, 37, 68, 80, 9, 44, 49, 35, 96, 56, 91, 34, 58, 96, 22]",72.04861111111111
"[32, 47, 64, 5, 94, 7, 19, 94, 15, 81, 96]","[67, 95, 29, 95, 25, 33, 85, 66, 87, 66, 51]","[84, 42, 49, 47, 96, 67, 20, 29, 33, 37, 37]","[12, 8, 61, 4, 1, 11, 29, 70, 65, 19, 44]",62.12121212121212
"[28, 29, 100, 14, 81, 46]","[51, 35, 94, 91, 97, 44]","[93, 24, 43, 8, 29, 56]","[40, 83, 30, 82, 7, 93]",50.66666666666666
"[69, 91, 80, 69, 15, 30, 9, 61, 41, 67, 87, 58, 55, 7, 67, 54, 51, 10]","[35, 83, 75, 25, 19, 16, 18, 80, 65, 80, 96, 42, 23, 23, 75, 63, 39, 12]","[56, 42, 43, 46, 11, 52, 92, 37, 75, 28, 1, 41, 69, 3, 89, 68, 70, 94]","[10, 21, 18, 28, 27, 13, 100, 45, 38, 29, 48, 26, 32, 87, 79, 22, 69, 20]",64.25
"[17, 55, 93, 14, 8, 86, 50, 83, 62, 45]","[7, 36, 65, 77, 17, 48, 29, 45, 6, 42]","[4, 88, 89, 32, 87, 13, 35, 80, 65, 65]","[32, 57, 82, 42, 51, 22, 6, 2, 7, 33]",61.98924731182796
"[88, 75, 96, 92, 13, 100, 17, 60, 76, 5, 47, 95, 80]","[33, 75, 45, 88, 21, 24, 16, 85, 13, 98, 17, 69, 38]","[81, 60, 69, 34, 69, 66, 98, 3, 4, 22, 97, 16, 38]","[66, 36, 98, 26, 45, 34, 16, 55, 88, 3, 87, 77, 26]",62.61538461538461
"[98, 4, 24, 67, 90, 59, 89, 33, 82, 53, 85, 5, 54, 87, 97, 72, 99, 36, 56, 87]","[43, 7, 11, 90, 55, 83, 20, 33, 20, 65, 13, 89, 37, 50, 39, 55, 3, 85, 67, 90]","[11, 99, 73, 97, 46, 80, 79, 100, 41, 7, 31, 10, 48, 95, 77, 12, 88, 42, 62, 1]","[59, 26, 15, 57, 42, 79, 33, 13, 15, 95, 68, 78, 67, 58, 36, 16, 42, 16, 32, 25]",59.725
"[32, 20, 42, 94, 16, 19, 53, 24, 77, 55, 15, 25, 89, 97, 37, 78, 44, 50, 62, 73]","[43, 98, 79, 83, 100, 88, 63, 4, 6, 85, 90, 7, 30, 31, 73, 83, 6, 66, 49, 11]","[100, 8, 10, 14, 17, 66, 81, 22, 18, 6, 11, 29, 8, 45, 55, 84, 45, 81, 69, 83]","[40, 15, 9, 64, 69, 54, 36, 15, 93, 22, 22, 31, 26, 5, 96, 94, 67, 72, 13, 21]",63.825
"[56, 60, 38, 56, 36, 51, 84, 96, 54]","[26, 74, 77, 17, 90, 80, 90, 91, 45]","[36, 95, 43, 31, 48, 92, 16, 34, 77]","[63, 79, 96, 5, 91, 81, 9, 22, 50]",61.28472222222223
"[11, 84, 7, 14, 95, 20, 50, 10, 50, 64]","[94, 64, 22, 38, 52, 80, 68, 6, 61, 31]","[72, 3, 50, 10, 93, 93, 16, 15, 28, 38]","[37, 6, 50, 95, 43, 65, 93, 26, 9, 77]",61.473684210526315
"[51, 6, 19, 73, 2, 91, 54, 5, 7, 84, 1, 44, 6, 24, 15, 55, 93, 40, 5]","[70, 84, 61, 20, 15, 30, 1, 80, 92, 43, 27, 68, 61, 98, 96, 87, 60, 56, 81]","[10, 86, 74, 50, 90, 98, 97, 98, 79, 66, 18, 99, 100, 10, 3, 83, 75, 36, 63]","[92, 90, 80, 31, 51, 92, 94, 77, 5, 24, 65, 64, 67, 39, 55, 49, 48, 25, 85]",60.184210526315795
"[71, 8, 48, 91]","[27, 56, 86, 81]","[66, 16, 87, 50]","[21, 92, 92, 21]",51.22282608695652
"[45, 77, 37, 24, 84, 28, 71, 53, 8, 93, 100, 98, 32, 2, 7, 30]","[77, 6, 4, 35, 60, 27, 45, 21, 53, 94, 96, 47, 34, 60, 68, 53]","[57, 97, 43, 80, 61, 61, 15, 92, 67, 30, 68, 2, 22, 79, 67, 86]","[54, 50, 8, 34, 52, 17, 77, 4, 59, 46, 89, 58, 79, 12, 47, 59]",68.90625
"[66, 61, 83, 86, 68, 52, 80, 82, 45, 20, 49, 43, 1, 11, 43, 74, 82]","[38, 5, 52, 78, 50, 66, 91, 96, 64, 10, 60, 61, 14, 60, 2, 16, 66]","[91, 7, 75, 89, 91, 67, 20, 41, 91, 29, 32, 57, 4, 42, 50, 54, 14]","[1, 60, 52, 21, 66, 22, 34, 62, 87, 98, 89, 56, 65, 57, 45, 76, 14]",66.50660264105642
"[75, 15, 10, 25, 31, 46, 43, 64, 89, 90, 16, 83, 70, 33, 82, 86, 88, 98, 42]","[59, 36, 46, 2, 73, 17, 45, 28, 7, 27, 88, 27, 52, 91, 47, 74, 11, 61, 95]","[21, 93, 91, 10, 100, 46, 52, 10, 89, 24, 70, 1, 65, 2, 31, 25, 98, 32, 43]","[50, 18, 91, 72, 52, 56, 29, 8, 33, 77, 73, 34, 98, 49, 35, 16, 3, 30, 27]",61.73684210526316
"[18, 60, 35, 22, 85, 78, 75, 71, 6, 74, 42, 83, 57, 8, 71, 59, 59]","[20, 22, 32, 17, 8, 55, 89, 95, 89, 15, 56, 27, 100, 86, 80, 22, 48]","[36, 24, 54, 52, 28, 21, 42, 55, 61, 96, 70, 51, 46, 6, 67, 18, 38]","[38, 17, 16, 77, 61, 83, 42, 67, 19, 4, 91, 78, 88, 81, 2, 93, 44]",68.05882352941177
"[46, 56, 94, 8, 100, 56, 29, 66, 40, 20, 68]","[86, 75, 33, 29, 17, 58, 63, 79, 95, 74, 89]","[24, 52, 42, 29, 61, 97, 49, 19, 43, 88, 51]","[24, 24, 60, 69, 78, 93, 22, 8, 73, 21, 85]",69.13636363636364
"[76, 44, 98, 95, 20, 5, 80, 39, 8, 48, 34, 63, 84, 27]","[74, 65, 67, 6, 74, 91, 47, 68, 41, 46, 9, 18, 98, 65]","[32, 51, 68, 98, 70, 43, 98, 42, 76, 25, 4, 73, 72, 25]","[88, 97, 14, 37, 36, 76, 30, 10, 72, 87, 43, 23, 98, 96]",61.07871720116618
"[8, 29, 86, 68, 66, 34, 46, 49, 53, 44, 3, 49, 97, 32]","[8, 41, 49, 11, 98, 98, 30, 3, 98, 67, 84, 38, 100, 59]","[30, 19, 65, 67, 61, 88, 26, 14, 69, 100, 6, 33, 58, 8]","[22, 10, 1, 67, 60, 93, 73, 90, 12, 3, 72, 1, 2, 68]",64.35714285714286
"[48, 83, 82, 90, 55, 82, 75, 35, 48, 53, 29, 92, 89, 62, 10, 1]","[49, 33, 10, 93, 22, 60, 26, 73, 63, 54, 45, 66, 89, 41, 52, 69]","[22, 6, 98, 6, 58, 22, 41, 75, 65, 99, 6, 65, 24, 35, 18, 95]","[6, 12, 23, 66, 96, 69, 98, 38, 43, 69, 80, 52, 22, 35, 47, 14]",66.22474747474747
"[48, 78, 73, 77, 49, 59, 97, 27, 23]","[91, 27, 63, 84, 25, 90, 84, 50, 29]","[32, 5, 80, 35, 37, 3, 55, 49, 97]","[60, 82, 17, 32, 100, 56, 61, 12, 91]",64.77777777777777
"[10, 72, 63, 25, 17]","[56, 8, 34, 97, 10]","[64, 68, 56, 33, 19]","[19, 11, 24, 80, 40]",63.91752577319588
"[44, 55, 18, 48, 25, 46, 24, 51, 26, 36]","[76, 8, 40, 42, 46, 28, 32, 54, 89, 30]","[35, 8, 48, 54, 68, 54, 25, 21, 2, 97]","[7, 70, 63, 77, 65, 10, 24, 14, 34, 89]",68.91752577319586
"[32, 3, 74, 96, 16, 89, 32, 73, 95, 59, 70]","[53, 4, 83, 81, 27, 55, 99, 56, 96, 44, 79]","[89, 9, 19, 75, 60, 27, 25, 75, 53, 46, 89]","[98, 49, 95, 97, 87, 34, 32, 40, 90, 50, 60]",70.75298438934803
"[6, 92, 45, 30, 100, 35, 35, 55, 94, 59]","[46, 41, 63, 88, 40, 10, 85, 42, 50, 18]","[59, 16, 8, 24, 14, 43, 24, 70, 10, 46]","[53, 76, 69, 82, 6, 99, 82, 23, 71, 78]",60.45
"[3, 73, 60, 45, 84, 64, 5, 99, 99]","[21, 90, 35, 63, 15, 1, 77, 33, 37]","[72, 38, 23, 44, 92, 26, 97, 95, 3]","[35, 65, 79, 54, 6, 52, 10, 52, 88]",67.84511784511785
"[36, 70, 98, 22, 16, 72, 95]","[95, 82, 24, 90, 40, 52, 80]","[35, 2, 78, 43, 20, 28, 21]","[39, 87, 12, 97, 71, 14, 86]",52.84256559766764
"[38, 6, 17, 40, 12, 65, 11, 12, 69, 68, 24, 99]","[11, 40, 62, 63, 84, 82, 51, 29, 75, 89, 66, 79]","[18, 77, 18, 18, 65, 27, 96, 97, 33, 86, 45, 5]","[36, 94, 63, 19, 23, 74, 4, 87, 5, 52, 14, 99]",65.95117845117845
"[23, 78, 43, 44, 37, 72, 79, 26, 67]","[83, 88, 54, 23, 90, 34, 79, 74, 65]","[87, 55, 75, 40, 39, 49, 64, 35, 31]","[77, 60, 47, 52, 20, 3, 49, 41, 38]",70.80246913580247
"[29, 48, 24, 56, 77, 49, 35, 21]","[9, 11, 13, 10, 14, 18, 71, 53]","[16, 85, 100, 29, 80, 18, 63, 38]","[50, 17, 33, 26, 54, 1, 82, 74]",66.375
"[64, 88, 84, 35, 86, 92]","[67, 57, 34, 43, 71, 25]","[43, 76, 20, 93, 54, 84]","[12, 2, 27, 39, 60, 8]",55.913978494623656
"[54, 96, 93, 100, 23, 82, 37, 47, 85, 33]","[19, 48, 73, 4, 91, 89, 79, 48, 3, 87]","[4, 9, 61, 89, 17, 72, 63, 65, 33, 39]","[28, 51, 67, 99, 57, 93, 64, 93, 2, 58]",66.15
"[43, 83, 6, 65, 44, 88, 52, 49]","[27, 32, 39, 60, 56, 76, 77, 50]","[21, 3, 48, 49, 91, 88, 9, 89]","[62, 67, 58, 62, 3, 65, 100, 11]",71.9375
[18],[49],[33],[1],66.3265306122449
"[88, 68, 89, 26, 21, 75, 55, 69, 80, 5, 15, 61]","[84, 91, 84, 43, 34, 41, 77, 24, 11, 63, 54, 94]","[85, 11, 88, 10, 7, 38, 98, 65, 19, 18, 55, 91]","[94, 91, 44, 48, 30, 11, 99, 90, 64, 29, 54, 5]",73.23232323232324
"[31, 75, 42, 12, 20, 33, 24, 26, 34, 9, 37]","[72, 70, 35, 17, 97, 66, 77, 36, 89, 29, 59]","[28, 92, 85, 33, 44, 99, 15, 88, 1, 79, 68]","[92, 71, 10, 78, 56, 51, 43, 15, 2, 66, 14]",61.52433425160698
"[47, 92, 79, 24, 71, 47, 30, 43, 84, 56, 1, 68, 79, 38, 23, 88, 54, 76]","[11, 61, 10, 69, 76, 66, 68, 40, 48, 98, 48, 24, 19, 55, 92, 42, 96, 75]","[81, 91, 78, 92, 86, 46, 8, 50, 45, 25, 81, 92, 52, 1, 34, 40, 61, 79]","[59, 23, 16, 41, 61, 83, 82, 86, 67, 52, 70, 26, 60, 1, 93, 76, 61, 73]",64.96598639455782
"[97, 83, 44, 64, 89, 26, 32, 54, 11, 66, 82, 63, 63, 87, 57, 63, 51, 100, 33, 85]","[58, 69, 76, 95, 30, 77, 97, 39, 98, 80, 13, 39, 72, 32, 25, 75, 10, 80, 46, 56]","[62, 51, 82, 14, 82, 55, 98, 51, 15, 30, 12, 89, 66, 52, 8, 11, 13, 100, 1, 65]","[84, 48, 51, 73, 68, 97, 76, 38, 15, 72, 3, 24, 62, 30, 22, 91, 5, 47, 7, 38]",69.975
"[5, 40, 42, 50, 48, 28, 22, 97, 99, 74, 32, 30, 57, 75, 12, 71]","[20, 77, 98, 19, 85, 26, 48, 85, 26, 26, 72, 2, 63, 93, 86, 27]","[63, 67, 39, 3, 53, 8, 23, 27, 89, 22, 46, 51, 50, 80, 13, 100]","[33, 22, 24, 50, 27, 84, 65, 88, 87, 30, 58, 27, 40, 40, 10, 87]",71.15625
"[14, 75, 81, 50]","[7, 71, 57, 69]","[71, 91, 2, 39]","[65, 54, 60, 34]",61.81318681318681
"[48, 37, 4, 39, 17, 22, 81, 94, 3, 40, 72, 20, 20, 68, 47, 93, 78, 88]","[92, 22, 69, 57, 8, 8, 19, 13, 7, 68, 85, 92, 79, 41, 6, 90, 36, 59]","[68, 13, 60, 82, 39, 10, 29, 8, 66, 23, 88, 87, 70, 55, 94, 58, 46, 38]","[16, 35, 25, 12, 97, 5, 37, 73, 97, 31, 78, 98, 3, 22, 24, 91, 16, 99]",72.13804713804714
"[59, 51, 62, 83, 17, 90, 52, 89]","[49, 98, 80, 10, 24, 26, 46, 63]","[11, 50, 69, 62, 27, 36, 88, 28]","[18, 35, 75, 71, 35, 84, 14, 90]",75.51020408163265
